source_id,source_label,source_section,evaluation_scope,row_uid,model_year,eval_year,year,years_included,scaler_year_used,threshold_used,threshold_source,threshold_reason,n_val_threshold_samples,n_test_samples,accuracy,precision,recall,f1_score,roc_auc,pr_auc
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2020:2020,2020,2020.0,2020,,2020.0,0.9201298952102661,computed_pr_f1_eval_year,max F1 on eval-year 2020 validation PR curve,1271574,1281509,0.9774656284115055,0.5502956216043464,0.4387501592559562,0.4882327922308074,0.902626486168657,0.4510896255546182
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2017,2021,2017.0,2017,,2017.0,0.8844332695007324,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270770,1278749,0.9594854033121434,0.13923125393824826,0.23829860661748847,0.17576683212422045,0.7814223233824071,0.09212698027311665
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2018,2021,2018.0,2018,,2018.0,0.9795874357223511,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271674,1281406,0.9760193100391289,0.4351510446988809,0.23419440189388666,0.3045062580630559,0.7953303875121429,0.26000422204955037
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2019,2021,2019.0,2019,,2019.0,0.958544135093689,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271554,1280996,0.9803059494330973,0.5307454830710057,0.39658888930907993,0.45396303190338083,0.864442207332044,0.39404183889541905
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2020,2021,2020.0,2020,,2020.0,0.93067467212677,computed_pr_f1_eval_year,max F1 on eval-year 2020 validation PR curve,1271574,1281509,0.9776880224797485,0.5530288698021113,0.4655370110842145,0.5055252918287938,0.9065289035137116,0.4691022309695075
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2021:2021,2021,2021.0,2021,,2021.0,0.9277533888816833,computed_pr_f1_eval_year,max F1 on eval-year 2021 validation PR curve,1271579,1281346,0.9839122297958552,0.5288585344007166,0.43645183645183644,0.4782322567581249,0.9088385895444872,0.43591552976049674
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2017,2022,2017.0,2017,,2017.0,0.8741583824157715,computed_pr_f1_eval_year,max F1 on eval-year 2017 validation PR curve,1270770,1278749,0.9623381914668164,0.15043801953595118,0.23187092877787843,0.18248175182481752,0.7844176372832496,0.0952556392150247
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2018,2022,2018.0,2018,,2018.0,0.9538500905036926,computed_pr_f1_eval_year,max F1 on eval-year 2018 validation PR curve,1271674,1281406,0.976418090753438,0.46037976026307414,0.3021863250243699,0.3648745218378242,0.8038340858705532,0.31284295461681066
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2019,2022,2019.0,2019,,2019.0,0.9594265818595886,computed_pr_f1_eval_year,max F1 on eval-year 2019 validation PR curve,1271554,1280996,0.9804316328856608,0.5333850931677019,0.415686571115229,0.4672376782640114,0.8882233862591692,0.42239396573693244
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2020,2022,2020.0,2020,,2020.0,0.9415870904922485,computed_pr_f1_eval_year,max F1 on eval-year 2020 validation PR curve,1271574,1281509,0.9776497863066119,0.5550139832201358,0.44247674863039876,0.4923971218941623,0.9049905737801466,0.46034756431454704
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2021,2022,2021.0,2021,,2021.0,0.9471119046211243,computed_pr_f1_eval_year,max F1 on eval-year 2021 validation PR curve,1271579,1281346,0.9839340818170892,0.5323754203607459,0.40226380226380226,0.4582631578947368,0.9059872575198831,0.42668977548574805
standalone_prior_years,Standalone prior-years,15,year_model_on_all_prior_years_local,standalone_prior_years:2022:2022,2022,2022.0,2022,,2022.0,0.8954107165336609,computed_pr_f1_eval_year,max F1 on eval-year 2022 validation PR curve,1272595,1282431,0.9675857804435483,0.48550909834389694,0.4698157536787437,0.4775335268906401,0.9095410267142262,0.4552812990881681
