cube,cube_idx,dropped,dem_mean,forest_frac,ndvi_mean,ndvi_forest_mean
mc_-0.68_47.83_1.2_20230627_0,56,True,55.76803702255711,0.02032470703125,0.44442412659257163,0.8136323277420997
mc_-0.78_44.84_1.3_20230909_0,57,False,40.72901179862674,0.54644775390625,0.6147023977474023,0.7341082733686487
mc_-0.80_48.84_1.2_20230627_0,58,False,205.08090625237674,0.0872802734375,0.6854470175963925,0.8167613280623452
mc_-0.70_48.17_1.3_20230909_0,59,True,113.85658791242167,0.167236328125,0.6489601893819347,0.8479736809089423
mc_-0.75_40.85_1.2_20230627_0,60,True,906.2284218966961,0.64056396484375,0.4918133957867306,0.5683078156667368
mc_-0.77_42.97_1.2_20230627_0,61,False,1675.2965501770377,0.08575439453125,0.6560979144105923,0.7936135166192223
mc_-0.93_43.09_1.2_20230627_0,62,False,430.71945923380554,0.56951904296875,0.8054452693038568,0.8457453296476399
mc_-0.88_47.07_1.2_20230627_0,63,True,124.37620812142268,0.06195068359375,0.49045425897121603,0.8303910669865244
mc_-0.93_48.72_1.3_20230909_0,64,False,191.37848187144846,0.06695556640625,0.6709874290993411,0.7673476825684653
mc_-0.93_44.22_1.2_20230627_0,65,False,68.0537737661507,0.802978515625,0.676131089544411,0.7139235159938063
mc_-0.93_45.34_1.2_20230627_0,66,False,4.381483292205303,0.11212158203125,0.6445624142490286,0.7864223750499979
mc_-0.94_45.13_1.3_20230909_0,67,False,27.06040280603338,0.21185302734375,0.7906893232861214,0.7507954001637038
mc_-0.97_40.35_1.2_20230627_0,68,False,1247.3517367392778,0.8770751953125,0.5133931220229547,0.5394426747773031
mc_-0.97_51.59_1.3_20230909_0,69,False,157.10271205892786,0.2947998046875,0.7208769893906899,0.8258044454438495
mc_-0.98_40.36_1.2_20230627_0,70,False,1203.3951177224517,0.82708740234375,0.5055960414815612,0.548206162421837
mc_-1.01_43.51_1.2_20230627_0,71,False,71.43643378524575,0.57940673828125,0.7745216067559809,0.8352656605761707
mc_-1.06_42.59_1.2_20230627_0,72,False,599.0765955150127,0.6943359375,0.6498243943106642,0.7494925966525935
mc_-1.06_39.45_1.2_20230627_0,73,False,732.2659660801291,0.90045166015625,0.49038042272818066,0.5102934212467666
mc_-1.06_48.34_1.2_20230627_0,74,True,189.0895958431065,0.0167236328125,0.6876272452232203,0.8125503831168461
mc_-1.06_43.28_1.3_20230909_0,75,False,186.8838202143088,0.4891357421875,0.7579786614298606,0.8260312481202918
mc_-1.06_42.72_1.2_20230627_0,76,True,930.0795889683068,0.3746337890625,0.5990740078691994,0.7263003561704168
mc_-1.06_48.59_1.2_20230627_0,77,True,84.141102517955,0.0281982421875,0.6701628890982086,0.8220228924813849
mc_-1.09_43.59_1.2_20230627_0,78,False,96.7662975571584,0.69232177734375,0.7872938110760869,0.8282372048307278
mc_-1.08_43.45_1.2_20230627_0,79,False,69.8227906213142,0.5791015625,0.7716422287269104,0.8440689330011958
